 

Task 1:
For different lists of SNPs covered by different assays, group alleles into indistinguishable allels.    
TODO: Compare that to alleles claimed to be discoverable by manufacturer.




** ASSAY: florida_stanford_chip **
2 set(s) of mutually indistinguishable haplotypes:  [{'*8', '*1', '*2', '*4', '*5', '*7', '*1B', '*1C', '*1D', '*1E'}, {'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}]
2 rsids were used to define haplotypes for this gene
2 out of these rsids are present in the 1000genomes samples: {'rs776746', 'rs10264272'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: hypothetical_assay_covering_all_rsids_in_pharmgkb **
2 set(s) of mutually indistinguishable haplotypes:  [{'*1', '*5', '*1B', '*1C', '*1D', '*1E'}, {'*3', '*3J', '*3H', '*3I', '*3G', '*3E', '*3C'}]
12 rsids were used to define haplotypes for this gene
7 out of these rsids are present in the 1000genomes samples: {'rs28383468', 'rs56411402', 'rs10264272', 'rs776746', 'rs28365085', 'rs41303343', 'rs28365083'}
5 out of these rsids are not present in the 1000genomes samples: {'rs55817950', 'rs72552791', 'rs56244447', 'rs28383479', 'rs41279854'} 



** ASSAY: veracode_adme_corepanel **
2 set(s) of mutually indistinguishable haplotypes:  [{'*8', '*1', '*2', '*4', '*5', '*1B', '*1C', '*1D', '*1E'}, {'*3', '*3L', '*3J', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}]
4 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs776746', 'rs41303343', 'rs10264272'}
1 out of these rsids are not present in the 1000genomes samples: {'rs41279854'} 



** ASSAY: taqman **
2 set(s) of mutually indistinguishable haplotypes:  [{'*8', '*1', '*2', '*4', '*5', '*1B', '*1C', '*1D', '*1E'}, {'*3', '*3L', '*3J', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}]
4 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs776746', 'rs41303343', 'rs10264272'}
1 out of these rsids are not present in the 1000genomes samples: {'rs41279854'} 



** ASSAY: dmet_plus **
2 set(s) of mutually indistinguishable haplotypes:  [{'*1', '*5', '*1B', '*1C', '*1D', '*1E'}, {'*3', '*3J', '*3H', '*3I', '*3G', '*3E', '*3C'}]
12 rsids were used to define haplotypes for this gene
7 out of these rsids are present in the 1000genomes samples: {'rs28383468', 'rs56411402', 'rs10264272', 'rs776746', 'rs28365085', 'rs41303343', 'rs28365083'}
5 out of these rsids are not present in the 1000genomes samples: {'rs55817950', 'rs72552791', 'rs56244447', 'rs28383479', 'rs41279854'} 

 

Task 2:
For different lists of SNPs covered by different assays, calculate how many samples in 1000genomes would be assigned an allele 
that actually does not match the 'correct' allele ('correct' allele = the allele inferred based on 'hypothetical_assay_covering_all_rsids_in_pharmgkb'). 
TODO: Also generate statistics on inferred alleles, ethnicities etc.



Task 3:

Generate statistics



    
    SNP variant counts in gene definitions and in sample data.
    
    
sample	gene	maternal_or_paternal_haplotype	florida_stanford_chip	hypothetical_assay_covering_all_rsids_in_pharmgkb	veracode_adme_corepanel	taqman	dmet_plus
HG00284	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00285	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00285	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00534	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
HG00534	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00122	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00122	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00121	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00121	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00537	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00537	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00530	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
HG00530	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA11920	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA11920	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00125	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00125	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00533	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00533	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA18523	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA18523	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
HG00437	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00437	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00436	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00436	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA18628	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA18628	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA19701	CYP3A5	maternal_haplotype	{'*1'}	{'*7'}	{'*7'}	{'*7'}	{'*7'}
NA19701	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19700	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19700	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA19703	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19703	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG01390	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
HG01390	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19257	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19257	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19256	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA19256	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA19707	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19707	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00309	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
HG00309	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA20759	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA20759	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA18520	CYP3A5	maternal_haplotype	{'*6'}	{'*6'}	{'*6'}	{'*6'}	{'*6'}
NA18520	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA19327	CYP3A5	maternal_haplotype	{'*6'}	{'*6'}	{'*6'}	{'*6'}	{'*6'}
NA19327	CYP3A5	paternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA11892	CYP3A5	maternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA11892	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
NA18624	CYP3A5	maternal_haplotype	{'*1'}	{'*8', '*1', '*5', '*1B', '*1C', '*1D', '*1E'}	{'*1', '*5'}	{'*1', '*5'}	{'*8', '*1', '*5'}
NA18624	CYP3A5	paternal_haplotype	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3F', '*3G', '*3D', '*3E', '*3B', '*3C'}	{'*3', '*3L', '*3J', '*3K', '*3H', '*3I', '*3G', '*3D', '*3E', '*3C'}
