 

Task 1:
For different lists of SNPs covered by different assays, group alleles into indistinguishable allels.    
TODO: Compare that to alleles claimed to be discoverable by manufacturer.




** ASSAY: florida_stanford_chip **
3 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*X', '*VII', '*VI', '*III', '*IV', '*IX', '*28b', '*60a', '*60b', '*60c', '*V', '*II', '*36b', '*37b'}, {'*1e IA', '*1k IB', '*1d IA', '*1j IB', '*1f IA', '*28d', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*533P IB', '*1a IA', '*1g IA'}, {'*6a', '*6c', '*6b'}]
3 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs35350960', 'rs4148323'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: hypothetical_assay_covering_all_rsids_in_pharmgkb **
5 set(s) of mutually indistinguishable haplotypes:  [{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}, {'*II', '*III', '*IV', '*60a'}, {'*X', '*36b'}, {'*IX', '*37b'}, {'*6a', '*6c', '*6b'}]
9 rsids were used to define haplotypes for this gene
7 out of these rsids are present in the 1000genomes samples: {'rs10929302', 'rs35350960', 'rs873478', 'rs4148323', 'rs887829', 'rs4124874', 'rs34946978'}
2 out of these rsids are not present in the 1000genomes samples: {'rs13404099', 'rs8175347'} 



** ASSAY: veracode_adme_corepanel **
3 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*X', '*VII', '*VI', '*III', '*IV', '*IX', '*28b', '*60a', '*60b', '*60c', '*V', '*II', '*36b', '*37b'}, {'*1e IA', '*1k IB', '*1d IA', '*1j IB', '*1f IA', '*28d', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*533P IB', '*1a IA', '*1g IA'}, {'*6a', '*6c', '*6b'}]
3 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs35350960', 'rs4148323'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: taqman **
3 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*X', '*VII', '*VI', '*III', '*IV', '*IX', '*28b', '*60a', '*60b', '*60c', '*V', '*II', '*36b', '*37b'}, {'*1e IA', '*1k IB', '*1d IA', '*1j IB', '*1f IA', '*28d', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*533P IB', '*1a IA', '*1g IA'}, {'*6a', '*6c', '*6b'}]
3 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs35350960', 'rs4148323'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: dmet_plus **
6 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*VI'}, {'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}, {'*III', '*IV', '*60a', '*60b', '*60c', '*II'}, {'*X', '*36b'}, {'*IX', '*37b'}, {'*6a', '*6c', '*6b'}]
6 rsids were used to define haplotypes for this gene
5 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs10929302', 'rs35350960', 'rs4148323', 'rs887829'}
1 out of these rsids are not present in the 1000genomes samples: {'rs8175347'} 

 

Task 2:
For different lists of SNPs covered by different assays, calculate how many samples in 1000genomes would be assigned an allele 
that actually does not match the 'correct' allele ('correct' allele = the allele inferred based on 'hypothetical_assay_covering_all_rsids_in_pharmgkb'). 
TODO: Also generate statistics on inferred alleles, ethnicities etc.



Task 3:

Generate statistics



    
    SNP variant counts in gene definitions and in sample data.
    
    
sample	gene	maternal_or_paternal_haplotype	florida_stanford_chip	hypothetical_assay_covering_all_rsids_in_pharmgkb	veracode_adme_corepanel	taqman	dmet_plus
NA19738	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19738	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00123	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
HG00123	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18605	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18605	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20773	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20773	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18603	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18603	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18602	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18602	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG00607	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00607	UGT1A1	paternal_haplotype	set()	{'*60b', '*60c'}	set()	set()	set()
HG00372	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00372	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00373	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00373	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19732	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19732	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18510	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18510	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00376	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00376	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19735	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19735	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18609	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18609	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18608	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18608	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18579	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18579	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00378	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00378	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00256	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00256	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18486	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18486	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18571	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18571	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18570	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18570	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18573	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18573	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18572	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18572	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18574	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18574	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18577	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18577	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18576	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18576	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19360	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19360	UGT1A1	paternal_haplotype	set()	set()	set()	set()	set()
NA19451	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19451	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19453	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19453	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19452	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19452	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA12546	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA12546	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19457	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19457	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19456	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA19456	UGT1A1	paternal_haplotype	set()	set()	set()	set()	set()
NA19651	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19651	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18874	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18874	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18870	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA18870	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18871	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18871	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18873	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA18873	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18975	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18975	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18974	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18974	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18977	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18977	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18976	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18976	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18971	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18971	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19835	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19835	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18973	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18973	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
HG00124	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00124	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18504	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18504	UGT1A1	paternal_haplotype	set()	set()	set()	set()	set()
HG01055	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG01055	UGT1A1	paternal_haplotype	set()	set()	set()	set()	set()
NA18507	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA18507	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18501	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18501	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG01052	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01052	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00152	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00152	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00150	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00150	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18952	UGT1A1	maternal_haplotype	set()	{'*60b', '*60c'}	set()	set()	set()
NA18952	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00151	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00151	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20819	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20819	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20818	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20818	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01136	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG01136	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20815	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20815	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20814	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20814	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20816	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20816	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20811	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20811	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20810	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20810	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20813	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20813	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20812	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20812	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
